Year,sigName,용도별,분류별,합계,합계,합계,합계,합계,합계,합계,신축,신축,신축,신축,신축,신축,신축,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,증축개축이전대수선,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경,용도변경
Year,sigName,용도별,분류별,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골,계,조적,철골철근,나무,기타,콘크리트,철골
2010,중랑구,문교용/사회용,연면적,"88,487",926,"9,985",-,-,"74,711","2,865","2,718",-,-,-,-,"2,502",216,"1,897",135,-,-,-,"1,456",306,"83,872",791,"9,985",-,-,"70,753","2,343"
2010,성북구,계,동수,359,32,19,11,-,281,16,207,-,3,1,-,195,8,90,18,6,5,-,54,7,62,14,10,5,-,32,1
2010,성북구,계,연면적,"328,977","3,756","96,709","1,382",-,"219,532","7,598","125,680",-,"10,055",18,-,"110,818","4,789","110,409","1,128","52,563","1,084",-,"55,031",603,"92,888","2,628","34,091",280,-,"53,683","2,206"
2010,성북구,주거용,동수,109,12,-,2,-,95,-,78,-,-,-,-,78,-,27,12,-,2,-,13,-,4,-,-,-,-,4,-
2010,성북구,주거용,연면적,"45,356","1,056",-,15,-,"44,285",-,"38,411",-,-,-,-,"38,411",-,"4,973","1,056",-,15,-,"3,902",-,"1,972",-,-,-,-,"1,972",-
2010,성북구,상업용,동수,198,14,11,7,-,153,13,117,-,2,-,-,110,5,40,5,2,2,-,24,7,41,9,7,5,-,19,1
2010,성북구,상업용,연면적,"194,372","1,746","59,201",819,-,"126,050","6,556","74,536",-,"5,094",-,-,"65,695","3,747","47,716",72,"20,743",539,-,"25,759",603,"72,120","1,674","33,364",280,-,"34,596","2,206"
2010,성북구,농림수산업용,동수,2,-,-,-,-,-,2,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010,성북구,농림수산업용,연면적,126,-,-,-,-,-,126,126,-,-,-,-,-,126,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010,성북구,문교용/사회용,동수,47,5,8,2,-,31,1,10,-,1,1,-,7,1,20,-,4,1,-,15,-,17,5,3,-,-,9,-
2010,성북구,문교용/사회용,연면적,"89,098",954,"37,508",548,-,"49,172",916,"12,607",-,"4,961",18,-,"6,712",916,"57,695",-,"31,820",530,-,"25,345",-,"18,796",954,727,-,-,"17,115",-
2010,성북구,기타,동수,3,1,-,-,-,2,-,-,-,-,-,-,-,-,3,1,-,-,-,2,-,-,-,-,-,-,-,-
2010,성북구,기타,연면적,25,-,-,-,-,25,-,-,-,-,-,-,-,-,25,-,-,-,-,25,-,-,-,-,-,-,-,-
2010,강북구,계,동수,430,58,4,5,3,334,26,201,1,-,1,-,196,3,101,28,2,4,1,49,17,128,29,2,-,2,89,6
2010,강북구,계,연면적,"435,891","3,815","26,133",398,17,"401,704","3,824","185,485",119,-,198,-,"184,747",421,"72,638","1,612","26,133",200,17,"41,606","3,070","177,768","2,084",-,-,-,"175,351",333
2010,강북구,주거용,동수,175,29,-,1,2,142,1,121,1,-,1,-,119,-,29,20,-,-,1,7,1,25,8,-,-,1,16,-
2010,강북구,주거용,연면적,"130,187","1,944",-,198,17,"128,013",15,"119,386",119,-,198,-,"119,069",-,"3,746","1,202",-,-,17,"2,512",15,"7,055",623,-,-,-,"6,432",-
2010,강북구,상업용,동수,213,26,1,2,1,161,22,75,-,-,-,-,73,2,54,8,-,2,-,30,14,84,18,1,-,1,58,6
2010,강북구,상업용,연면적,"204,904","1,776",-,100,-,"199,581","3,447","63,965",-,-,-,-,"63,727",238,"30,009",410,-,100,-,"26,623","2,876","110,930","1,366",-,-,-,"109,231",333
2010,강북구,농림수산업용,동수,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-
2010,강북구,문교용/사회용,동수,41,3,3,2,-,30,3,5,-,-,-,-,4,1,18,-,2,2,-,12,2,18,3,1,-,-,14,-
2010,강북구,문교용/사회용,연면적,"100,800",95,"26,133",100,-,"74,110",362,"2,134",-,-,-,-,"1,951",183,"38,883",-,"26,133",100,-,"12,471",179,"59,783",95,-,-,-,"59,688",-
2010,도봉구,계,동수,308,39,14,1,-,228,26,142,-,1,-,-,133,8,56,13,-,-,-,28,15,110,26,13,1,-,67,3
2010,도봉구,계,연면적,"392,137","2,110","91,358",-,-,"290,531","8,138","99,591",-,942,-,-,"94,164","4,485","31,480",810,-,-,-,"28,061","2,609","261,066","1,300","90,416",-,-,"168,306","1,044"
2010,도봉구,주거용,동수,92,8,-,-,-,79,5,74,-,-,-,-,73,1,13,7,-,-,-,3,3,5,1,-,-,-,3,1
2010,도봉구,주거용,연면적,"40,495",219,-,-,-,"39,915",361,"38,189",-,-,-,-,"38,104",85,350,219,-,-,-,71,60,"1,956",-,-,-,-,"1,740",216
2010,도봉구,상업용,동수,164,28,9,1,-,109,17,57,-,1,-,-,49,7,33,6,-,-,-,18,9,74,22,8,1,-,42,1
2010,도봉구,상업용,연면적,"222,390","1,569","46,730",-,-,"169,130","4,961","47,324",-,942,-,-,"41,982","4,400","21,949",591,-,-,-,"20,797",561,"153,117",978,"45,788",-,-,"106,351",-
2010,도봉구,농림수산업용,동수,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1
2010,도봉구,농림수산업용,연면적,828,-,-,-,-,-,828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,828,-,-,-,-,-,828
2010,도봉구,공업용,동수,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
2010,도봉구,공업용,연면적,308,-,-,-,-,308,-,-,-,-,-,-,-,-,308,-,-,-,-,308,-,-,-,-,-,-,-,-
2010,도봉구,문교용/사회용,동수,50,3,5,-,-,39,3,11,-,-,-,-,11,-,9,-,-,-,-,6,3,30,3,5,-,-,22,-
2010,도봉구,문교용/사회용,연면적,"128,116",322,"44,628",-,-,"81,178","1,988","14,078",-,-,-,-,"14,078",-,"8,873",-,-,-,-,"6,885","1,988","105,165",322,"44,628",-,-,"60,215",-
2010,노원구,계,동수,316,12,9,-,-,261,34,129,-,-,-,-,116,13,57,4,3,-,-,33,17,130,8,6,-,-,112,4
2010,노원구,계,연면적,"585,710",597,"65,226",-,-,"505,940","13,947","56,812",-,-,-,-,"54,540","2,272","103,898",115,"39,549",-,-,"62,134","2,100","425,000",482,"25,677",-,-,"389,266","9,575"
2010,노원구,주거용,동수,77,3,-,-,-,71,3,65,-,-,-,-,65,-,8,2,-,-,-,3,3,4,1,-,-,-,3,-
2010,노원구,주거용,연면적,"27,503",288,-,-,-,"27,030",185,"25,323",-,-,-,-,"25,323",-,749,59,-,-,-,505,185,"1,431",229,-,-,-,"1,202",-
2010,노원구,상업용,동수,171,9,4,-,-,137,21,54,-,-,-,-,47,7,30,2,-,-,-,17,11,87,7,4,-,-,73,3
2010,노원구,상업용,연면적,"345,545",309,"19,243",-,-,"314,988","11,005","27,902",-,-,-,-,"26,546","1,356","32,376",56,-,-,-,"30,606","1,714","285,267",253,"19,243",-,-,"257,836","7,935"
2010,노원구,농림수산업용,동수,6,-,-,-,-,1,5,5,-,-,-,-,-,5,1,-,-,-,-,1,-,-,-,-,-,-,-,-
2010,노원구,농림수산업용,연면적,"1,311",-,-,-,-,496,815,815,-,-,-,-,-,815,496,-,-,-,-,496,-,-,-,-,-,-,-,-
2010,노원구,문교용/사회용,동수,62,-,5,-,-,52,5,5,-,-,-,-,4,1,18,-,3,-,-,12,3,39,-,2,-,-,36,1
2010,노원구,문교용/사회용,연면적,"211,351",-,"45,983",-,-,"163,426","1,942","2,772",-,-,-,-,"2,671",101,"70,277",-,"39,549",-,-,"30,527",201,"138,302",-,"6,434",-,-,"130,228","1,640"
2010,은평구,계,동수,712,83,8,3,2,576,40,404,-,-,1,-,390,13,149,35,1,2,2,85,24,159,48,7,-,-,101,3
2010,은평구,계,연면적,"642,983","9,363","42,030",476,459,"578,565","12,090","294,547",-,-,452,-,"285,496","8,599","37,483","3,251","2,330",24,459,"29,300","2,119","310,953","6,112","39,700",-,-,"263,769","1,372"
2010,은평구,주거용,동수,377,37,-,-,1,331,8,265,-,-,-,-,264,1,79,23,-,-,1,48,7,33,14,-,-,-,19,-
2010,은평구,주거용,연면적,"177,801","3,592",-,-,430,"172,998",781,"148,343",-,-,-,-,"148,293",50,"20,212","1,942",-,-,430,"17,109",731,"9,246","1,650",-,-,-,"7,596",-
